race_id,race_date,distance,rank,bracket,horse_number,horse_name,horse_id,jockey_name,jockey_id,sex,age,weight_carried,field_size,horse_runs,horse_win_rate,horse_place_rate,horse_show_rate,horse_avg_rank,horse_recent_win_rate,horse_recent_show_rate,horse_recent_avg_rank,last_rank,jockey_win_rate,jockey_place_rate,jockey_show_rate
202545010110,20254501,1600,8.0,1,1,エアセイラン,2018106689,矢野貴之,05380,牡,7.0,55.0,14,20,0.0,0.0,0.0,9.9,0.0,0.0,9.4,12,0,0,0
202545010110,20254501,1600,9.0,4,6,グランギフト,2017103628,今野忠成,05230,牡,8.0,55.0,14,20,0.0,0.0,0.0,10.25,0.0,0.0,10.2,10,0,0,0
202545010110,20254501,1600,10.0,6,10,マインドユアミモザ,2020105197,岩橋勇二,05389,牝,5.0,53.0,14,20,0.0,0.0,0.0,10.5,0.0,0.0,10.6,11,0,0,0
202545010110,20254501,1600,11.0,5,8,コスモマルーン,2020105350,増田充宏,a01df,牝,5.0,53.0,14,20,0.0,0.0,0.0,10.15,0.0,0.0,9.2,8,0,0,0
202545010110,20254501,1600,12.0,2,2,サトノアポロン,2018105214,山崎誠士,05365,セ,7.0,57.0,14,20,0.0,0.0,0.0,10.4,0.0,0.0,10.6,11,0,0,0
202545010110,20254501,1600,13.0,3,3,ピンクヴェノム,2021101189,落合玄太,05578,牝,4.0,53.0,14,20,0.0,0.0,0.0,10.85,0.0,0.0,12.0,12,0,0,0
202545010110,20254501,1600,14.0,5,7,クリコマ,2021104045,△佐野遥久,a0570,牡,4.0,53.0,14,20,0.0,0.0,0.0,10.9,0.0,0.0,11.6,11,0,0,0
202545010109,20254501,900,1.0,2,2,ハーンドルフ,2020103202,矢野貴之,05380,牝,5.0,55.0,12,20,0.0,0.0,0.05,9.9,0.0,0.0,10.2,11,0,0,0
202545010109,20254501,900,2.0,6,8,サンエイジロー,2019103552,本田正重,05443,牡,6.0,57.0,12,20,0.05,0.05,0.05,8.15,0.0,0.0,9.4,9,0,0,0
202545010109,20254501,900,3.0,4,4,ルールメイプル,2020105827,和田譲治,05399,牝,5.0,55.0,12,20,0.0,0.0,0.0,10.1,0.0,0.0,9.6,9,0,0,0
202545010109,20254501,900,4.0,1,1,エターナルセイバー,2021101840,中越琉世,05555,牝,4.0,55.0,12,20,0.0,0.0,0.0,9.6,0.0,0.0,10.0,10,0,0,0
202545010109,20254501,900,5.0,5,5,タイシロンブレード,2019100140,藤江渉,a0188,牡,6.0,55.0,12,20,0.05,0.1,0.3,6.2,0.0,0.8,3.2,3,0,0,0
202545010109,20254501,900,6.0,3,3,イルルージュ,2020100482,中島良美,05649,牝,5.0,51.0,12,20,0.05,0.15,0.2,7.95,0.0,0.0,9.6,10,0,0,0
202545010109,20254501,900,7.0,5,6,ホークマン,2021100008,伊藤裕人,a0257,牡,4.0,57.0,12,20,0.0,0.0,0.0,9.5,0.0,0.0,10.2,12,0,0,0
202545010109,20254501,900,8.0,8,11,シェリーアモール,2016103423,笹川翼,05524,牝,9.0,55.0,12,20,0.05,0.1,0.15,8.35,0.2,0.6,5.0,2,0,0,0
202545010109,20254501,900,9.0,7,10,モンゲーアラシ,2019106045,阿部龍,05492,牡,6.0,55.0,12,20,0.0,0.0,0.0,9.85,0.0,0.0,10.4,12,0,0,0
202545010109,20254501,900,10.0,7,9,ヒューマンライツ,2021101074,岡村裕基,05272,牡,4.0,55.0,12,20,0.1,0.1,0.15,6.75,0.0,0.0,6.6,8,0,0,0
202545010109,20254501,900,11.0,6,7,アルルカン,2020104478,西啓太,a02d7,牡,5.0,57.0,12,20,0.05,0.05,0.05,8.1,0.0,0.0,6.6,8,0,0,0
202545010109,20254501,900,12.0,8,12,ダズリングプレイス,2021106872,▲加藤雄真,a056f,牝,4.0,50.0,12,20,0.05,0.15,0.2,7.0,0.0,0.0,9.8,12,0,0,0
202545010101,20254501,1400,1.0,6,8,ノーブルクリード,2022106422,新原周馬,05647,牡,3.0,56.0,13,14,0.21428571428571427,0.35714285714285715,0.35714285714285715,4.214285714285714,0.0,0.4,5.8,12,0,0,0
202545010101,20254501,1400,2.0,8,13,アドルナティック,2022106497,伊藤裕人,a0257,牡,3.0,56.0,13,20,0.05,0.15,0.4,5.6,0.0,0.0,8.2,4,0,0,0
202545010101,20254501,1400,3.0,2,2,フィードウィン,2022103600,▲加藤雄真,a056f,セ,3.0,53.0,13,17,0.23529411764705882,0.29411764705882354,0.35294117647058826,4.352941176470588,0.0,0.0,7.0,9,0,0,0
202545010101,20254501,1400,4.0,7,10,ショウリュウテン,2022103936,岩橋勇二,05389,牡,3.0,56.0,13,20,0.05,0.1,0.3,4.95,0.2,0.8,2.8,1,0,0,0
202545010101,20254501,1400,5.0,1,1,カネショウラッシュ,2022100307,町田直希,05455,牡,3.0,56.0,13,7,0.2857142857142857,0.42857142857142855,1.0,2.2857142857142856,0.2,1.0,2.6,3,0,0,0
202545010101,20254501,1400,6.0,4,5,パリパリライズ,2022107205,△佐野遥久,a0570,牝,3.0,52.0,13,17,0.17647058823529413,0.23529411764705882,0.23529411764705882,5.588235294117647,0.0,0.0,8.0,6,0,0,0
202545010101,20254501,1400,7.0,8,12,クリスタルアロー,2022106105,山崎誠士,05365,牡,3.0,56.0,13,8,0.125,0.375,0.375,4.875,0.0,0.0,6.8,7,0,0,0
202545010101,20254501,1400,8.0,4,4,ナハトフリュグ,2022104472,野畑凌,05630,牝,3.0,54.0,13,8,0.5,0.5,0.75,2.375,0.4,0.8,2.6,3,0,0,0
202545010101,20254501,1400,9.0,6,9,オーシャンノーブル,2022105922,池谷匠翔,05599,牝,3.0,54.0,13,7,0.5714285714285714,0.8571428571428571,1.0,1.5714285714285714,0.6,1.0,1.6,1,0,0,0
202545010101,20254501,1400,10.0,5,6,スオーノ,2022100752,藤江渉,a0188,牝,3.0,54.0,13,8,0.5,0.625,0.75,2.75,0.2,0.6,3.8,6,0,0,0
202545010101,20254501,1400,11.0,3,3,ソニンクノヴァ,2022102694,増田充宏,a01df,牝,3.0,54.0,13,20,0.4,0.7,0.9,2.25,0.6,1.0,1.4,1,0,0,0
202545010101,20254501,1400,12.0,5,7,ジュエリーカグラ,2022103388,福原杏,05595,牝,3.0,54.0,13,8,0.25,0.625,0.875,2.25,0.4,1.0,1.8,1,0,0,0
202545010101,20254501,1400,13.0,7,11,キミエステップ,2022100314,山林堂信,a0105,牝,3.0,54.0,13,13,0.46153846153846156,0.6153846153846154,0.7692307692307693,2.4615384615384617,0.4,0.6,3.4,8,0,0,0
202545010108,20254501,2000,1.0,6,9,チャールストン,2019101814,藤本現暉,05590,セ,6.0,55.0,14,20,0.0,0.0,0.0,9.05,0.0,0.0,9.6,10,0,0,0
